SEQ_AUTO_INFRACAO;QUANTIDADE;UNIDADE;TIPO;GRUPO;NOME_POPULAR;NOME_CIENTIFICO;CITES;DESCRICAO;CARACTERISTICA;SITUACAO;ULTIMA_ATUALIZACAO_RELATORIO
1994004;20;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1994004;15;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1994004;60;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1994004;186;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1994004;456;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1935298;64;Unidade;Fauna;Ave;Rolinha-cinzenta;Columbina passerina;N;;Morto;;08/11/2022 19:00
1935299;55;Unidade;Fauna;Ave;Rolinha-cinzenta;Columbina passerina;N;Carne;Morto;;08/11/2022 19:00
1952491;2;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1952491;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Invertebrado;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1918733;2;Unidade;Fauna;Ave;Azulão-verdadeiro;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1918733;5;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1918733;2;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Sanhaço-da-amazônia;Thraupis episcopus;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1918733;1;Unidade;Fauna;Ave;Azulão-verdadeiro;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1918733;2;Unidade;Fauna;;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1918733;2;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1918733;8;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1813957;100;kg (1.000 L);Pesca;Outros;;;N;;Morto;;08/11/2022 19:00
1837447;2;Unidade;Fauna;Ave;Corrupião;;N;;Vivo;;08/11/2022 19:00
1837447;2;Unidade;Fauna;Ave;Sabiá;;N;;Vivo;;08/11/2022 19:00
1825258;800;kg (1.000 L);Pesca;Pescado;Tambaqui;Colossoma macropomum;N;;Morto;;08/11/2022 19:00
1825258;2000;kg (1.000 L);Pesca;Pescado;Pirarucu;Arapaima gigas;S;;Morto;;08/11/2022 19:00
1858223;7;Unidade;Fauna;;Sagüi-de-tufo-branco;Callithrix jacchus;S;;Vivo;;08/11/2022 19:00
1858223;1;Unidade;Fauna;Mamífero;Macaco-prego;Cebus apella;S;;Vivo;;08/11/2022 19:00
1805008;29;kg (1.000 L);Pesca;;;;N;;Morto;;08/11/2022 19:00
1856808;1;Unidade;Fauna;;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1859374;1;Unidade;Fauna;Ave;Periquito-de-cabeça-dourada;Aratinga auricapilla;S;;Vivo;;08/11/2022 19:00
1859374;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1854638;1;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1854638;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1854638;1;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1854638;1;Unidade;Fauna;Ave;Jandaia;Aratinga chloroptera;N;;Vivo;;08/11/2022 19:00
1961409;15;kg (1.000 L);Pesca;Lagosta;Langosta-del-caribe;Panulirus argus;N;;Morto;;08/11/2022 19:00
1780712;1;Unidade;Fauna;Ave;Arara-canga;Ara macao;S;;Vivo;;08/11/2022 19:00
1780712;2;Unidade;Fauna;Ave;Arara-canindé;Ara ararauna;S;;Vivo;;08/11/2022 19:00
1862135;2;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1860458;1;Unidade;Fauna;Ave;Sanhaço-cinzento;Thraupis sayaca;N;;Vivo;;08/11/2022 19:00
1860458;2;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1860458;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1860458;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1861085;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;;N;;Vivo;;08/11/2022 19:00
1851601;35684;m³;Flora;;Louro-vermelho;Sextonia rubra;N;;Morta;;08/11/2022 19:00
1851601;25688;m³;Flora;;Tauari;Cariniana micrantha;N;;Morta;;08/11/2022 19:00
1859251;23;m³;Flora;Madeira Serrada;Timborana;Clathrotropis macrocarpa;N;;Morta;;08/11/2022 19:00
1859251;35;m³;Flora;Madeira Serrada;Tatajuba;Bagassa guianensis;N;;Morta;;08/11/2022 19:00
1859251;7;m³;Flora;Madeira Serrada;Quaruba;Vochysia maxima;N;;Morta;;08/11/2022 19:00
1859251;24;m³;Flora;Madeira Serrada;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1859251;55;m³;Flora;Madeira Serrada;Maçaranduba;Manilkara huberi;N;;Morta;;08/11/2022 19:00
1859251;27;m³;Flora;Madeira Serrada;Jatobá;Hymenaea courbaril;N;;Morta;;08/11/2022 19:00
1859251;22;m³;Flora;Madeira Serrada;Pequiá;Caryocar brasiliense;N;;Morta;;08/11/2022 19:00
1859251;14;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1859251;2;m³;Flora;Madeira Serrada;;;N;;Morta;;08/11/2022 19:00
1859251;44;m³;Flora;Madeira Serrada;Angelim;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1859251;30;m³;Flora;Madeira Serrada;Angelim;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1859251;2;m³;Flora;Madeira Serrada;Angelim;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1859251;36;m³;Flora;Madeira Serrada;Angelim;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1859251;3;m³;Flora;Madeira Serrada;Angelim;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1807220;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1807220;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1807220;1;Unidade;Fauna;Ave;Cigarra-verdadeira;Sporophila falcirostris;S;;Vivo;;08/11/2022 19:00
1869792;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1854983;3;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1854983;4;Unidade;Fauna;Réptil;Jabuti-piranga;Chelonoidis carbonaria;S;;Vivo;;08/11/2022 19:00
1780216;1;Unidade;Fauna;Ave;Galinho-da-serra;Coryphospingus pileatus;N;;Vivo;;08/11/2022 19:00
1780216;1;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1780216;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1780216;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1810333;25;kg (1.000 L);Pesca;Molusco;Surubim-pintado;Pseudoplatystoma corruscans;N;;Morto;;08/11/2022 19:00
1784927;4;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1818106;37875;m³;Flora;Madeira Serrada;Cupiúba-rosa;Goupia glabra;N;;Morta;;08/11/2022 19:00
1862861;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1862861;1;Unidade;Fauna;Ave;Sabiá-barranco;Turdus leucomelas;N;;Vivo;;08/11/2022 19:00
1862861;1;Unidade;Fauna;Ave;Sabiá-poca;Turdus amaurochalinus;N;;Vivo;;08/11/2022 19:00
1862861;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1806664;9;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;;N;;Vivo;;08/11/2022 19:00
1806664;4;Unidade;Fauna;Ave;Graúna;;N;;Vivo;;08/11/2022 19:00
1806664;2;Unidade;Fauna;Ave;Sabiá-laranjeira;;N;;Vivo;;08/11/2022 19:00
1806664;2;Unidade;Fauna;Ave;Corrupião;;N;;Vivo;;08/11/2022 19:00
1806664;8;Unidade;Fauna;Ave;Canário-da-terra;;N;;Vivo;;08/11/2022 19:00
1864461;4;Unidade;Flora;Madeira Serrada;Jacarandaúna;Dalbergia nigra;S;;Morta;;08/11/2022 19:00
1997175;3;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1997175;3;Unidade;Fauna;;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1864858;1;Unidade;Fauna;;Tatu-peba;Euphractus sexcinctus;N;;Vivo;;08/11/2022 19:00
1864858;2;Unidade;Fauna;;Jandaia;Aratinga chloroptera;S;;Vivo;;08/11/2022 19:00
1946313;1;Unidade;Fauna;Ave;Tempera-viola;Saltator maximus;N;;Vivo;;08/11/2022 19:00
1946313;13;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1946313;2;Unidade;Fauna;Ave;Tiziu;Volatinia jacarina;N;;Vivo;;08/11/2022 19:00
1946313;6;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1941255;50;Unidade;Fauna;;Braúna;Melanoxylon brauna;N;;Vivo;;08/11/2022 19:00
1996513;1;Unidade;Fauna;;Cambacica;Coereba flaveola;N;;Vivo;;08/11/2022 19:00
1952350;1;Unidade;Fauna;Réptil;Tartaruga-da-amazônia;;N;;Vivo;;08/11/2022 19:00
1847915;31.01;m³;Flora;Madeira Serrada;Garapa;Apuleia molaris;N;;Morta;;08/11/2022 19:00
1847915;11.82;M³;Flora;Madeira Serrada;Cupiúba-rosa;Goupia glabra;N;;Morta;;08/11/2022 19:00
1803423;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1803423;1;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1803423;1;Unidade;Fauna;Ave;Sabiá-da-mata;Turdus fumigatus;N;;Vivo;;08/11/2022 19:00
1803423;1;Unidade;Fauna;Ave;Bicudo;Oryzoborus maximiliani;N;;Vivo;;08/11/2022 19:00
1803423;2;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1803423;2;Unidade;Fauna;Ave;Gola;Sporophila americana;N;;Vivo;;08/11/2022 19:00
1803423;2;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1866572;1;Unidade;Fauna;Anfíbio;Teiú;Tupinambis merianae;S;;Vivo;;08/11/2022 19:00
1870888;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1870888;1;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1870888;1;Unidade;Fauna;Ave;Lavadeira-mascarada;Fluvicola nengeta;N;;Vivo;;08/11/2022 19:00
1870888;2;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1870888;2;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;N;;Vivo;;08/11/2022 19:00
1870888;2;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1890701;4;Unidade;Fauna;;Tartaruga-da-amazônia;Podocnemis expansa;S;;Vivo;;08/11/2022 19:00
1890701;36;Unidade;Fauna;;Tracajá;Podocnemis unifilis;S;;Vivo;;08/11/2022 19:00
1843947;1;Unidade;Fauna;Ave;Caboclinho;;N;;Vivo;;08/11/2022 19:00
1843947;1;Unidade;Fauna;Ave;Galo-da-campina;;N;;Vivo;;08/11/2022 19:00
1856376;1;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1856376;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1856376;1;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1856376;1;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1856376;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1837731;6;m³;Flora;Madeira Serrada;Sucupira-amarela;Enterolobium schomburgkii;N;;Morta;;08/11/2022 19:00
1837731;20;m³;Flora;Madeira Serrada;Mandioqueiro;Qualea  spp.;N;;Morta;;08/11/2022 19:00
1961696;6;Unidade;Pesca;Outros;Raya-de-rio;Potamotrygon magdalenae;N;;Vivo;;08/11/2022 19:00
1819780;9;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1838433;2;Unidade;Fauna;Ave;Curió;;N;;Vivo;;08/11/2022 19:00
1964516;8;Unidade;Fauna;Ave;Azulão;;N;;Vivo;;08/11/2022 19:00
1936813;45;Unidade;Fauna;;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1936813;9;Unidade;Fauna;;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1936813;2;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1936813;2;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1936813;6;Unidade;Fauna;;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1936813;4;Unidade;Fauna;Ave;Pássaro-preto-de-veste-amarela;Xanthopsar flavus;N;;Vivo;;08/11/2022 19:00
1936813;1;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1808908;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1808908;4;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1869953;24;m³;Flora;Madeira Serrada;Angelim-vermelho;;N;;Morta;;08/11/2022 19:00
1869953;7;m³;Flora;Madeira Serrada;Cedro;;N;;Morta;;08/11/2022 19:00
1869953;293;m³;Flora;Madeira Serrada;Jatobá;;N;;Morta;;08/11/2022 19:00
1869953;848;m³;Flora;Madeira Serrada;Maçaranduba;;N;;Morta;;08/11/2022 19:00
1869953;43;m³;Flora;Madeira Serrada;Tatajuba;;N;;Morta;;08/11/2022 19:00
1869785;4;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1782445;1;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;N;;Vivo;;08/11/2022 19:00
1782445;1;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1782445;7;Unidade;Fauna;Ave;Rolinha;Columbina talpacoti;N;;Vivo;;08/11/2022 19:00
1782445;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1782445;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1801871;4;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1869886;4;kg (1.000 L);Pesca;Lagosta;Smoothtail-spiny-lobster;Panulirus laevicauda;N;;Vivo;;08/11/2022 19:00
1836170;;kg (1.000 L);Pesca;Outros;Spotted-pink-shrimp;Farfantepenaeus brasiliensis;N;;Morto;;08/11/2022 19:00
1952780;4;m³;Flora;Madeira Serrada;Castanheira-do-pará;Bertholletia excelsa;N;;Morta;;08/11/2022 19:00
